edge_id,from_node,to_node,edge_type,layer,source,confidence,quantity,value,notes,metadata
222,tech:1411,function:37,unlocks_function,formal_game_data,runtime:LDB.techs,exact,,2203,Function semantics remain an interpretation layer; ID/value are exact runtime data.,{}
223,tech:1411,function:37,unlocks_function,formal_game_data,runtime:LDB.techs,exact,,2401,Function semantics remain an interpretation layer; ID/value are exact runtime data.,{}
224,tech:1201,tech:1412,pretech_explicit,formal_game_data,runtime:LDB.techs,exact,,,Direct TechProto.PreTechs prerequisite.,"{""target_pretechs_max"":false}"
225,item:6001,tech:1412,research_input,formal_game_data,runtime:LDB.techs,exact,,20,TechProto.Items paired with ItemPoints.,{}
226,tech:1412,recipe:64,unlocks_recipe,formal_game_data,runtime:LDB.techs,exact,,,,{}
227,tech:1412,item:2204,grants_item,formal_game_data,runtime:LDB.techs,exact,1,,,{}
228,tech:1411,tech:1413,pretech_explicit,formal_game_data,runtime:LDB.techs,exact,,,Direct TechProto.PreTechs prerequisite.,"{""target_pretechs_max"":false}"
229,item:6001,tech:1413,research_input,formal_game_data,runtime:LDB.techs,exact,,20,TechProto.Items paired with ItemPoints.,{}
230,item:6002,tech:1413,research_input,formal_game_data,runtime:LDB.techs,exact,,20,TechProto.Items paired with ItemPoints.,{}
231,tech:1413,recipe:65,unlocks_recipe,formal_game_data,runtime:LDB.techs,exact,,,,{}
232,tech:1413,tech:1414,pretech_explicit,formal_game_data,runtime:LDB.techs,exact,,,Direct TechProto.PreTechs prerequisite.,"{""target_pretechs_max"":false}"
233,item:6001,tech:1414,research_input,formal_game_data,runtime:LDB.techs,exact,,20,TechProto.Items paired with ItemPoints.,{}
234,item:6002,tech:1414,research_input,formal_game_data,runtime:LDB.techs,exact,,20,TechProto.Items paired with ItemPoints.,{}
235,item:6003,tech:1414,research_input,formal_game_data,runtime:LDB.techs,exact,,2,TechProto.Items paired with ItemPoints.,{}
236,tech:1414,recipe:66,unlocks_recipe,formal_game_data,runtime:LDB.techs,exact,,,,{}
237,tech:1411,tech:1415,pretech_explicit,formal_game_data,runtime:LDB.techs,exact,,,Direct TechProto.PreTechs prerequisite.,"{""target_pretechs_max"":false}"
238,item:6001,tech:1415,research_input,formal_game_data,runtime:LDB.techs,exact,,20,TechProto.Items paired with ItemPoints.,{}
239,tech:1415,recipe:112,unlocks_recipe,formal_game_data,runtime:LDB.techs,exact,,,,{}
240,tech:1134,tech:1416,pretech_explicit,formal_game_data,runtime:LDB.techs,exact,,,Direct TechProto.PreTechs prerequisite.,"{""target_pretechs_max"":false}"
241,tech:1414,tech:1416,pretech_implicit,formal_game_data,runtime:LDB.techs,exact,,,Direct TechProto.PreTechsImplicit prerequisite not represented as an ordinary displayed prerequisite.,"{""target_pretechs_max"":false}"
242,item:6001,tech:1416,research_input,formal_game_data,runtime:LDB.techs,exact,,20,TechProto.Items paired with ItemPoints.,{}
243,item:6002,tech:1416,research_input,formal_game_data,runtime:LDB.techs,exact,,10,TechProto.Items paired with ItemPoints.,{}
244,item:6003,tech:1416,research_input,formal_game_data,runtime:LDB.techs,exact,,5,TechProto.Items paired with ItemPoints.,{}
245,tech:1416,recipe:113,unlocks_recipe,formal_game_data,runtime:LDB.techs,exact,,,,{}
246,tech:1416,recipe:41,unlocks_recipe,formal_game_data,runtime:LDB.techs,exact,,,,{}
247,tech:1141,tech:1417,pretech_explicit,formal_game_data,runtime:LDB.techs,exact,,,Direct TechProto.PreTechs prerequisite.,"{""target_pretechs_max"":false}"
248,tech:1403,tech:1417,pretech_implicit,formal_game_data,runtime:LDB.techs,exact,,,Direct TechProto.PreTechsImplicit prerequisite not represented as an ordinary displayed prerequisite.,"{""target_pretechs_max"":false}"
249,item:6001,tech:1417,research_input,formal_game_data,runtime:LDB.techs,exact,,10,TechProto.Items paired with ItemPoints.,{}
250,item:6002,tech:1417,research_input,formal_game_data,runtime:LDB.techs,exact,,10,TechProto.Items paired with ItemPoints.,{}
251,item:6003,tech:1417,research_input,formal_game_data,runtime:LDB.techs,exact,,10,TechProto.Items paired with ItemPoints.,{}
252,item:6004,tech:1417,research_input,formal_game_data,runtime:LDB.techs,exact,,10,TechProto.Items paired with ItemPoints.,{}
253,tech:1417,recipe:116,unlocks_recipe,formal_game_data,runtime:LDB.techs,exact,,,,{}
254,tech:1402,tech:1501,pretech_explicit,formal_game_data,runtime:LDB.techs,exact,,,Direct TechProto.PreTechs prerequisite.,"{""target_pretechs_max"":false}"
255,tech:1002,tech:1501,pretech_explicit,formal_game_data,runtime:LDB.techs,exact,,,Direct TechProto.PreTechs prerequisite.,"{""target_pretechs_max"":false}"
256,tech:1201,tech:1501,pretech_explicit,formal_game_data,runtime:LDB.techs,exact,,,Direct TechProto.PreTechs prerequisite.,"{""target_pretechs_max"":false}"
257,item:6001,tech:1501,research_input,formal_game_data,runtime:LDB.techs,exact,,40,TechProto.Items paired with ItemPoints.,{}
258,tech:1501,recipe:67,unlocks_recipe,formal_game_data,runtime:LDB.techs,exact,,,,{}
259,tech:1501,item:2205,grants_item,formal_game_data,runtime:LDB.techs,exact,1,,,{}
260,tech:1501,tech:1502,pretech_explicit,formal_game_data,runtime:LDB.techs,exact,,,Direct TechProto.PreTechs prerequisite.,"{""target_pretechs_max"":false}"
261,item:6001,tech:1502,research_input,formal_game_data,runtime:LDB.techs,exact,,20,TechProto.Items paired with ItemPoints.,{}
262,item:6002,tech:1502,research_input,formal_game_data,runtime:LDB.techs,exact,,20,TechProto.Items paired with ItemPoints.,{}
263,tech:1502,recipe:68,unlocks_recipe,formal_game_data,runtime:LDB.techs,exact,,,,{}
264,tech:1502,recipe:69,unlocks_recipe,formal_game_data,runtime:LDB.techs,exact,,,,{}
265,tech:1502,tech:1503,pretech_explicit,formal_game_data,runtime:LDB.techs,exact,,,Direct TechProto.PreTechs prerequisite.,"{""target_pretechs_max"":false}"
266,tech:1711,tech:1503,pretech_implicit,formal_game_data,runtime:LDB.techs,exact,,,Direct TechProto.PreTechsImplicit prerequisite not represented as an ordinary displayed prerequisite.,"{""target_pretechs_max"":false}"
267,item:6001,tech:1503,research_input,formal_game_data,runtime:LDB.techs,exact,,20,TechProto.Items paired with ItemPoints.,{}
268,item:6002,tech:1503,research_input,formal_game_data,runtime:LDB.techs,exact,,20,TechProto.Items paired with ItemPoints.,{}
269,tech:1503,recipe:70,unlocks_recipe,formal_game_data,runtime:LDB.techs,exact,,,,{}
270,tech:1503,recipe:71,unlocks_recipe,formal_game_data,runtime:LDB.techs,exact,,,,{}
271,tech:1503,tech:1504,pretech_explicit,formal_game_data,runtime:LDB.techs,exact,,,Direct TechProto.PreTechs prerequisite.,"{""target_pretechs_max"":false}"
272,item:6001,tech:1504,research_input,formal_game_data,runtime:LDB.techs,exact,,20,TechProto.Items paired with ItemPoints.,{}
273,item:6002,tech:1504,research_input,formal_game_data,runtime:LDB.techs,exact,,20,TechProto.Items paired with ItemPoints.,{}
274,tech:1504,recipe:72,unlocks_recipe,formal_game_data,runtime:LDB.techs,exact,,,,{}
275,tech:1504,tech:1505,pretech_explicit,formal_game_data,runtime:LDB.techs,exact,,,Direct TechProto.PreTechs prerequisite.,"{""target_pretechs_max"":false}"
276,tech:1704,tech:1505,pretech_implicit,formal_game_data,runtime:LDB.techs,exact,,,Direct TechProto.PreTechsImplicit prerequisite not represented as an ordinary displayed prerequisite.,"{""target_pretechs_max"":false}"
277,item:6001,tech:1505,research_input,formal_game_data,runtime:LDB.techs,exact,,20,TechProto.Items paired with ItemPoints.,{}
278,item:6002,tech:1505,research_input,formal_game_data,runtime:LDB.techs,exact,,20,TechProto.Items paired with ItemPoints.,{}
279,item:6003,tech:1505,research_input,formal_game_data,runtime:LDB.techs,exact,,20,TechProto.Items paired with ItemPoints.,{}
280,item:6005,tech:1505,research_input,formal_game_data,runtime:LDB.techs,exact,,20,TechProto.Items paired with ItemPoints.,{}
281,tech:1505,function:8,unlocks_function,formal_game_data,runtime:LDB.techs,exact,,1,Function semantics remain an interpretation layer; ID/value are exact runtime data.,{}
282,tech:1505,tech:1506,pretech_explicit,formal_game_data,runtime:LDB.techs,exact,,,Direct TechProto.PreTechs prerequisite.,"{""target_pretechs_max"":false}"
283,item:6001,tech:1506,research_input,formal_game_data,runtime:LDB.techs,exact,,20,TechProto.Items paired with ItemPoints.,{}
284,item:6002,tech:1506,research_input,formal_game_data,runtime:LDB.techs,exact,,20,TechProto.Items paired with ItemPoints.,{}
285,item:6003,tech:1506,research_input,formal_game_data,runtime:LDB.techs,exact,,5,TechProto.Items paired with ItemPoints.,{}
286,item:6004,tech:1506,research_input,formal_game_data,runtime:LDB.techs,exact,,5,TechProto.Items paired with ItemPoints.,{}
287,item:6005,tech:1506,research_input,formal_game_data,runtime:LDB.techs,exact,,10,TechProto.Items paired with ItemPoints.,{}
288,tech:1506,recipe:74,unlocks_recipe,formal_game_data,runtime:LDB.techs,exact,,,,{}
289,tech:1506,tech:1507,pretech_explicit,formal_game_data,runtime:LDB.techs,exact,,,Direct TechProto.PreTechs prerequisite.,"{""target_pretechs_max"":false}"
290,item:6001,tech:1507,research_input,formal_game_data,runtime:LDB.techs,exact,,10,TechProto.Items paired with ItemPoints.,{}
291,item:6002,tech:1507,research_input,formal_game_data,runtime:LDB.techs,exact,,10,TechProto.Items paired with ItemPoints.,{}
292,item:6003,tech:1507,research_input,formal_game_data,runtime:LDB.techs,exact,,10,TechProto.Items paired with ItemPoints.,{}
293,item:6004,tech:1507,research_input,formal_game_data,runtime:LDB.techs,exact,,10,TechProto.Items paired with ItemPoints.,{}
294,item:6005,tech:1507,research_input,formal_game_data,runtime:LDB.techs,exact,,10,TechProto.Items paired with ItemPoints.,{}
295,tech:1507,recipe:75,unlocks_recipe,formal_game_data,runtime:LDB.techs,exact,,,,{}
296,tech:1507,tech:1508,pretech_explicit,formal_game_data,runtime:LDB.techs,exact,,,Direct TechProto.PreTechs prerequisite.,"{""target_pretechs_max"":false}"
297,item:6006,tech:1508,research_input,formal_game_data,runtime:LDB.techs,exact,,4,TechProto.Items paired with ItemPoints.,{}
298,tech:1508,function:99,unlocks_function,formal_game_data,runtime:LDB.techs,exact,,1,Function semantics remain an interpretation layer; ID/value are exact runtime data.,{}
299,tech:1403,tech:1511,pretech_explicit,formal_game_data,runtime:LDB.techs,exact,,,Direct TechProto.PreTechs prerequisite.,"{""target_pretechs_max"":false}"
300,tech:1501,tech:1511,pretech_explicit,formal_game_data,runtime:LDB.techs,exact,,,Direct TechProto.PreTechs prerequisite.,"{""target_pretechs_max"":false}"
301,tech:1711,tech:1511,pretech_implicit,formal_game_data,runtime:LDB.techs,exact,,,Direct TechProto.PreTechsImplicit prerequisite not represented as an ordinary displayed prerequisite.,"{""target_pretechs_max"":false}"
302,item:6001,tech:1511,research_input,formal_game_data,runtime:LDB.techs,exact,,20,TechProto.Items paired with ItemPoints.,{}
303,item:6002,tech:1511,research_input,formal_game_data,runtime:LDB.techs,exact,,20,TechProto.Items paired with ItemPoints.,{}
304,tech:1511,recipe:76,unlocks_recipe,formal_game_data,runtime:LDB.techs,exact,,,,{}
305,tech:1414,tech:1512,pretech_explicit,formal_game_data,runtime:LDB.techs,exact,,,Direct TechProto.PreTechs prerequisite.,"{""target_pretechs_max"":false}"
306,tech:1511,tech:1512,pretech_explicit,formal_game_data,runtime:LDB.techs,exact,,,Direct TechProto.PreTechs prerequisite.,"{""target_pretechs_max"":false}"
307,item:6001,tech:1512,research_input,formal_game_data,runtime:LDB.techs,exact,,20,TechProto.Items paired with ItemPoints.,{}
308,item:6002,tech:1512,research_input,formal_game_data,runtime:LDB.techs,exact,,20,TechProto.Items paired with ItemPoints.,{}
309,item:6003,tech:1512,research_input,formal_game_data,runtime:LDB.techs,exact,,2,TechProto.Items paired with ItemPoints.,{}
310,tech:1512,recipe:77,unlocks_recipe,formal_game_data,runtime:LDB.techs,exact,,,,{}
311,tech:1502,tech:1513,pretech_explicit,formal_game_data,runtime:LDB.techs,exact,,,Direct TechProto.PreTechs prerequisite.,"{""target_pretechs_max"":false}"
312,tech:1711,tech:1513,pretech_implicit,formal_game_data,runtime:LDB.techs,exact,,,Direct TechProto.PreTechsImplicit prerequisite not represented as an ordinary displayed prerequisite.,"{""target_pretechs_max"":false}"
313,item:6001,tech:1513,research_input,formal_game_data,runtime:LDB.techs,exact,,20,TechProto.Items paired with ItemPoints.,{}
314,item:6002,tech:1513,research_input,formal_game_data,runtime:LDB.techs,exact,,20,TechProto.Items paired with ItemPoints.,{}
315,tech:1513,recipe:118,unlocks_recipe,formal_game_data,runtime:LDB.techs,exact,,,,{}
316,tech:1503,tech:1521,pretech_explicit,formal_game_data,runtime:LDB.techs,exact,,,Direct TechProto.PreTechs prerequisite.,"{""target_pretechs_max"":false}"
317,tech:1132,tech:1521,pretech_implicit,formal_game_data,runtime:LDB.techs,exact,,,Direct TechProto.PreTechsImplicit prerequisite not represented as an ordinary displayed prerequisite.,"{""target_pretechs_max"":false}"
318,item:6001,tech:1521,research_input,formal_game_data,runtime:LDB.techs,exact,,12,TechProto.Items paired with ItemPoints.,{}
319,item:6003,tech:1521,research_input,formal_game_data,runtime:LDB.techs,exact,,2,TechProto.Items paired with ItemPoints.,{}
320,tech:1521,recipe:80,unlocks_recipe,formal_game_data,runtime:LDB.techs,exact,,,,{}
321,tech:1521,recipe:81,unlocks_recipe,formal_game_data,runtime:LDB.techs,exact,,,,{}
322,tech:1521,tech:1522,pretech_explicit,formal_game_data,runtime:LDB.techs,exact,,,Direct TechProto.PreTechs prerequisite.,"{""target_pretechs_max"":false}"
323,tech:1303,tech:1522,pretech_implicit,formal_game_data,runtime:LDB.techs,exact,,,Direct TechProto.PreTechsImplicit prerequisite not represented as an ordinary displayed prerequisite.,"{""target_pretechs_max"":false}"
324,item:6001,tech:1522,research_input,formal_game_data,runtime:LDB.techs,exact,,10,TechProto.Items paired with ItemPoints.,{}
325,item:6002,tech:1522,research_input,formal_game_data,runtime:LDB.techs,exact,,10,TechProto.Items paired with ItemPoints.,{}
326,item:6003,tech:1522,research_input,formal_game_data,runtime:LDB.techs,exact,,10,TechProto.Items paired with ItemPoints.,{}
327,item:6004,tech:1522,research_input,formal_game_data,runtime:LDB.techs,exact,,10,TechProto.Items paired with ItemPoints.,{}
328,tech:1522,recipe:82,unlocks_recipe,formal_game_data,runtime:LDB.techs,exact,,,,{}
329,tech:1522,recipe:83,unlocks_recipe,formal_game_data,runtime:LDB.techs,exact,,,,{}
330,tech:1522,tech:1523,pretech_explicit,formal_game_data,runtime:LDB.techs,exact,,,Direct TechProto.PreTechs prerequisite.,"{""target_pretechs_max"":false}"
331,item:6001,tech:1523,research_input,formal_game_data,runtime:LDB.techs,exact,,20,TechProto.Items paired with ItemPoints.,{}
332,item:6002,tech:1523,research_input,formal_game_data,runtime:LDB.techs,exact,,20,TechProto.Items paired with ItemPoints.,{}
333,item:6003,tech:1523,research_input,formal_game_data,runtime:LDB.techs,exact,,20,TechProto.Items paired with ItemPoints.,{}
334,item:6004,tech:1523,research_input,formal_game_data,runtime:LDB.techs,exact,,20,TechProto.Items paired with ItemPoints.,{}
335,item:6005,tech:1523,research_input,formal_game_data,runtime:LDB.techs,exact,,20,TechProto.Items paired with ItemPoints.,{}
336,tech:1523,function:26,unlocks_function,formal_game_data,runtime:LDB.techs,exact,,15,Function semantics remain an interpretation layer; ID/value are exact runtime data.,{}
337,tech:1001,tech:1601,pretech_explicit,formal_game_data,runtime:LDB.techs,exact,,,Direct TechProto.PreTechs prerequisite.,"{""target_pretechs_max"":false}"
338,item:1301,tech:1601,research_input,formal_game_data,runtime:LDB.techs,exact,,20,TechProto.Items paired with ItemPoints.,{}
339,item:1201,tech:1601,research_input,formal_game_data,runtime:LDB.techs,exact,,20,TechProto.Items paired with ItemPoints.,{}
340,tech:1601,recipe:84,unlocks_recipe,formal_game_data,runtime:LDB.techs,exact,,,,{}
341,tech:1601,recipe:85,unlocks_recipe,formal_game_data,runtime:LDB.techs,exact,,,,{}
342,tech:1601,recipe:86,unlocks_recipe,formal_game_data,runtime:LDB.techs,exact,,,,{}
343,tech:1601,item:2001,grants_item,formal_game_data,runtime:LDB.techs,exact,20,,,{}
344,tech:1601,item:2011,grants_item,formal_game_data,runtime:LDB.techs,exact,5,,,{}
345,tech:1601,tech:1602,pretech_explicit,formal_game_data,runtime:LDB.techs,exact,,,Direct TechProto.PreTechs prerequisite.,"{""target_pretechs_max"":false}"
346,item:6001,tech:1602,research_input,formal_game_data,runtime:LDB.techs,exact,,20,TechProto.Items paired with ItemPoints.,{}
347,tech:1602,recipe:87,unlocks_recipe,formal_game_data,runtime:LDB.techs,exact,,,,{}
348,tech:1602,recipe:88,unlocks_recipe,formal_game_data,runtime:LDB.techs,exact,,,,{}
349,tech:1602,recipe:117,unlocks_recipe,formal_game_data,runtime:LDB.techs,exact,,,,{}
350,tech:1602,item:2020,grants_item,formal_game_data,runtime:LDB.techs,exact,1,,,{}
351,tech:1602,item:2012,grants_item,formal_game_data,runtime:LDB.techs,exact,5,,,{}
352,tech:1602,item:2030,grants_item,formal_game_data,runtime:LDB.techs,exact,5,,,{}
353,tech:1602,tech:1603,pretech_explicit,formal_game_data,runtime:LDB.techs,exact,,,Direct TechProto.PreTechs prerequisite.,"{""target_pretechs_max"":false}"
354,tech:1702,tech:1603,pretech_implicit,formal_game_data,runtime:LDB.techs,exact,,,Direct TechProto.PreTechsImplicit prerequisite not represented as an ordinary displayed prerequisite.,"{""target_pretechs_max"":false}"
355,item:6001,tech:1603,research_input,formal_game_data,runtime:LDB.techs,exact,,20,TechProto.Items paired with ItemPoints.,{}
356,item:6002,tech:1603,research_input,formal_game_data,runtime:LDB.techs,exact,,5,TechProto.Items paired with ItemPoints.,{}
357,tech:1603,recipe:89,unlocks_recipe,formal_game_data,runtime:LDB.techs,exact,,,,{}
358,tech:1603,recipe:90,unlocks_recipe,formal_game_data,runtime:LDB.techs,exact,,,,{}
359,tech:1603,recipe:91,unlocks_recipe,formal_game_data,runtime:LDB.techs,exact,,,,{}
360,tech:1603,tech:1604,pretech_explicit,formal_game_data,runtime:LDB.techs,exact,,,Direct TechProto.PreTechs prerequisite.,"{""target_pretechs_max"":false}"
361,tech:1113,tech:1604,pretech_implicit,formal_game_data,runtime:LDB.techs,exact,,,Direct TechProto.PreTechsImplicit prerequisite not represented as an ordinary displayed prerequisite.,"{""target_pretechs_max"":false}"
362,tech:3701,tech:1604,pretech_implicit,formal_game_data,runtime:LDB.techs,exact,,,Direct TechProto.PreTechsImplicit prerequisite not represented as an ordinary displayed prerequisite.,"{""target_pretechs_max"":false}"
